0.08	0.1	0.12	0.15	0.08	0.1	0.12	0.15	0.08	0.1	0.12	0.15	0.08	0.1	0.12	0.15
10	0.447017391434288	0.546039965843058	0.632478354058813	0.728520151469564	0.465537667213091	0.565545138214889	0.659962197565841	0.770406831693492	0.365333146234677	0.45966523422473	0.542133688660833	0.657732728779621	0.388990442504371	0.479251204867395	0.561198909494234	0.675159822371156
20	0.567329374133921	0.661783318522927	0.738441293264608	0.826010144427486	0.57111847889903	0.674752564566547	0.761296156075572	0.85309185266763	0.432906878320235	0.53433026395864	0.628180753737394	0.736695514288343	0.449513435790978	0.549131811243768	0.639724150369866	0.752389229194854
30	0.64402283746288	0.732710624476124	0.804762609606908	0.880377360969958	0.642832588818118	0.743183762236349	0.821330298549812	0.900291237145888	0.489060485504396	0.596280392745299	0.688090447897512	0.79454964351986	0.503643522692443	0.605409717111696	0.695491237329922	0.805278268244603
40	0.691533695941789	0.782470586548939	0.846460437420435	0.91158658668766	0.693085669105538	0.790530856278653	0.861195947579943	0.928363232245892	0.548441365685856	0.644737628052376	0.734724438050802	0.831247741369554	0.550766433805657	0.650252320476189	0.745515185510305	0.84461164690208
50	0.730153116715288	0.817184813303985	0.877269478686056	0.933980310974883	0.73158614060964	0.828070323308828	0.891326695379031	0.947619140153259	0.580564047404537	0.683809678720864	0.771532089398756	0.864327491668952	0.58421708639188	0.691292628947145	0.77823492988791	0.876310726055729
60	0.764890558000749	0.847367861603116	0.897872170176198	0.949252316486229	0.768209903700939	0.855431300741813	0.912388097024949	0.960885687987607	0.61097994283668	0.714718079924869	0.800192988074568	0.890762298574998	0.61553233004983	0.724693258260725	0.812261167781296	0.898691777365022
70	0.790388360354639	0.867765133199317	0.918754058503129	0.961252754085546	0.795356030282199	0.876393385834955	0.930223016221894	0.970472755187792	0.636050791755733	0.74618700790051	0.822125807993804	0.906485201533194	0.643758375331236	0.754893192904005	0.834824127333931	0.918789163348349
80	0.813517619242258	0.886676309959024	0.931369442964775	0.96916760390668	0.818768371882038	0.896243682928187	0.94172220600785	0.977181465960804	0.656853796880611	0.765413454461762	0.844669156764426	0.919467469154554	0.670720525544065	0.775335412293431	0.854670353496784	0.933933584153103
90	0.831033037049242	0.900585966427361	0.942762730098007	0.975732349078615	0.835238375989827	0.911002426282132	0.952194849608812	0.982180059996608	0.686876647204766	0.78596163957921	0.866085219812346	0.934116985842514	0.69165962392571	0.796749203221713	0.873541533525289	0.944344575333019
100	0.84629579890072	0.912767044243169	0.95063353687774	0.98090268334212	0.85382030730453	0.922375977412559	0.960016624180251	0.986296602996256	0.703116445958437	0.804160929668806	0.881775784228155	0.944116712483489	0.712335624300318	0.815427376902041	0.890934029267731	0.954215397294394
110	0.863679658670502	0.92222843033124	0.957310440893461	0.984476098746412	0.868780951789084	0.931665879743587	0.966289829855219	0.989142892981472	0.724777484160285	0.823209014503986	0.892386372532093	0.952777379220849	0.731463743569175	0.833054486890044	0.902386818357902	0.96094119883358
120	0.874473555927202	0.931340935947176	0.964663552463709	0.987580436031644	0.881129210276515	0.940749138635324	0.971866756875598	0.99130870793804	0.739788080816818	0.835157250094031	0.904764616613261	0.958402267019317	0.75032435672287	0.848094677928631	0.913470755995721	0.966417167326886
130	0.884117734168356	0.940184871460827	0.969127744777917	0.989752598520199	0.891679850737415	0.948204764490192	0.975811420803693	0.993001424832353	0.757255101443634	0.850082183165292	0.91528024747785	0.964578869984184	0.764864862272985	0.861860811681763	0.923183252310936	0.972344447390551
140	0.894081654049908	0.945113617383554	0.972900297752802	0.991769168052656	0.90111982626294	0.953920849228008	0.979521276500992	0.994322067878602	0.771123564395092	0.860475168891203	0.921215100349839	0.970330192735049	0.779900019886935	0.872820875381782	0.932239164318203	0.976917910034367
150	0.903843482340354	0.950785327301738	0.97691071224723	0.993035825552663	0.911906579749762	0.95899984374853	0.982156628927671	0.995475116294413	0.779112455435753	0.872588941369863	0.930591711069325	0.974814441687699	0.791961064320252	0.8836410437059	0.940063608891795	0.980608194731218
160	0.911821260198231	0.956247848716884	0.979486330687368	0.99414311388828	0.91854432738671	0.963686961263678	0.984764194673356	0.996319093080345	0.793437548052362	0.88190756407754	0.93863577143195	0.977514934059533	0.805758768389092	0.89229849577852	0.946657886388141	0.983319327741521
170	0.917419644867312	0.959987187677193	0.982191913201119	0.995167754959103	0.924967200803878	0.967438899394085	0.986863563786165	0.996963137077089	0.808086629452937	0.893124485310273	0.944847709787745	0.981292580550188	0.814775282922179	0.901730507431454	0.951841329596566	0.985737030970884
180	0.924609763382125	0.964832754877645	0.984527839733171	0.995806600978721	0.931775592724228	0.971480046789895	0.988870645024496	0.997507105256674	0.815533376340481	0.899080429539708	0.949051335069301	0.983609188422421	0.827582345107806	0.909225040096619	0.956718136208042	0.987667914936236
190	0.929592537668978	0.968199890052835	0.986609990356867	0.996718485447726	0.937830344865913	0.974806974299499	0.990413577039105	0.997977631140911	0.82537169197475	0.905256378702051	0.952800002896609	0.985589505642079	0.834922992826491	0.916618346379875	0.961611948207455	0.989574423765967
200	0.934705944700858	0.971608828435275	0.988222758250182	0.997301166810957	0.942407653135951	0.977474485579534	0.991784156563587	0.998424216938908	0.833395206416752	0.913308046920042	0.957707704702924	0.987254099128987	0.846575531014015	0.923951966908373	0.965276882049441	0.991154133550917
210	0.939425038567257	0.974159751715806	0.989869015899076	0.997920819083057	0.946894498088711	0.979818740686805	0.992648123978349	0.998611036935851	0.843576204043215	0.919397765357688	0.962015380823509	0.989272679089184	0.855656171224919	0.929523121407274	0.968611595093477	0.992165429194655
220	0.943869249295919	0.975909882420876	0.990787498205883	0.997909125908198	0.95104775196789	0.981664349333365	0.993700836994012	0.998864162563682	0.850841319999937	0.924578034994911	0.965989213120521	0.990868811139826	0.861094524841972	0.934407263584473	0.971980818167253	0.993409153493808
230	0.946931710693438	0.979005324935402	0.99208162866569	0.998524161869236	0.954774320210488	0.9836274001058	0.994481003405393	0.99903566447685	0.856676016249017	0.930789122080671	0.968461939048041	0.991798414305391	0.869353606450061	0.939482183969371	0.974549486751413	0.994371451821154
240	0.95170113535466	0.980675032648861	0.992785930185496	0.998740837930134	0.95824385681635	0.985089317719425	0.995121346385523	0.999192642333234	0.863627575199846	0.935489069610893	0.971655570251927	0.9927545889287	0.87626409862029	0.944147348036732	0.977321469623804	0.995146052488756
250	0.955043082558312	0.982063153458442	0.993557077198181	0.998718147275985	0.961584504937184	0.986698807640687	0.995821905826786	0.999351437295277	0.869458627565388	0.940807998168908	0.973780810040244	0.993879664285804	0.882585441199659	0.948062001702869	0.979459813849638	0.995762775432845
260	0.957834572797288	0.983741331640602	0.994280993830007	0.999075735480179	0.964160948365044	0.98787421358309	0.996272444620779	0.999447649992824	0.877975712870606	0.943553976345773	0.97529236899123	0.994567457083864	0.88911071814434	0.95133167608914	0.981500597851373	0.996308835543791
270	0.960189930713977	0.985209996357908	0.994839790805333	0.999207058025722	0.966450265881867	0.989632796632016	0.996991546860568	0.999735103551161	0.885227020743271	0.946622254442324	0.978414640442296	0.99538260831959	0.89508166735187	0.955762968723825	0.983206225435944	0.996820316426953
280	0.963159229328103	0.986996425877943	0.995721379821608	1.00002182536863	0.969712563472869	0.990608932078796	0.997582517695747	0.999846514576705	0.889015453126683	0.951425766642933	0.980191726495588	0.995849795439695	0.90007443958299	0.958109354364375	0.984966477978988	0.99729920857983
290	0.965397195253563	0.987825932492052	0.996458359621981	0.999621455230861	0.971584231630159	0.991876856373281	0.997936970744488	1.00053843838101	0.893203008947036	0.953827794462856	0.982180120561879	0.99648775654856	0.904383044120717	0.961562865571889	0.986323023350971	0.99768281928699
300	0.967676792632472	0.988524589943946	0.996421231151173	0.99969768652732	0.974014486073963	0.99233672195591	0.998048628653308	1.00020670624547	0.896935378243141	0.957823556016954	0.983075507892411	0.996814533983092	0.909141274919275	0.964576985191141	0.987512707062293	0.997931496320105
310	0.969294732037977	0.989603964060989	0.996653798507865	0.999555909662254	0.975455555483072	0.99300765672046	0.998029515030202	1.00025431728807	0.903687600696036	0.95901857330888	0.984759604276699	0.997288333639025	0.913942364884843	0.967144390481273	0.988532771108283	0.998228050381375
320	0.970984242783191	0.991074486369444	0.997856013128167	1.00006402584365	0.976683901087315	0.993421879305259	0.998244940963355	0.999743549562968	0.908067511920918	0.962573061247062	0.986286244509783	0.997683157809764	0.917948315039062	0.968925578213536	0.989673516753677	0.998429494772088
330	0.972934771161261	0.991023890233491	0.997364086640085	0.999581317149311	0.97902041447179	0.994880342636479	0.999184793803546	1.00053543034517	0.913233641757975	0.965119473531325	0.987536316265997	0.997847202989473	0.92200738176393	0.971080654067238	0.990728128560684	0.998661206741304
340	0.974674924423501	0.991855014152429	0.998018686193574	0.99985926677584	0.980303945179128	0.994833576039983	0.999170046270688	1.00019432116484	0.916953615234742	0.966399472422368	0.988579568484984	0.99807206763975	0.926101489963557	0.97328444649656	0.991657056364561	0.998935401284087
350	0.977098397049743	0.993372194432015	0.999439191106962	1.0015276239842	0.98163178424779	0.995507767296357	0.999372421754912	1.0007881674724	0.917417326259182	0.968950961981735	0.989644786920192	0.99836201849639	0.930771544959283	0.975351444391243	0.992335381726748	0.999053457056805
360	0.977643601060609	0.992913027033901	0.997900614939111	0.999723617985265	0.983652027885492	0.996416710112502	1.00045393270006	1.00122827333014	0.922521775830196	0.971285491411716	0.990220057815001	0.998525101572916	0.933674547382564	0.976595030987765	0.993083028372517	0.999194533834977
370	0.978897686760158	0.993885175865752	0.998126374349216	0.999835194112674	0.983911423578573	0.996444396116076	0.999558195510657	1.00057613958909	0.925951299759079	0.972612656788574	0.991228608853347	0.998736840458419	0.936966155648103	0.978303205833536	0.99355142308929	0.99932390537897
380	0.981927095931036	0.994932811654019	0.999156036054007	1.00115067641814	0.984713122105331	0.996141418052228	0.998982287771828	0.999969112867801	0.929204816636475	0.974255348973443	0.991808803413243	0.999013054425025	0.939421250875984	0.979631463375408	0.994122609345177	0.99932186166481
390	0.981460780416955	0.99492978744692	0.998749572304393	0.999835629795463	0.986878340156432	0.998301935964961	1.00141347127182	1.00207068015938	0.932315791611245	0.976284322090913	0.992727669035584	0.999127990264475	0.941879873592006	0.981047230846016	0.994700342654915	0.999415895134132
